Date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,JNJ,V,PG,UNH,HD,MA,BAC,XOM,CVX,KO,PEP,DIS
2021-08-18,143.638,282.863,160.061,134.96,355.45,19.0035,229.663,149.921,170.506,225.563,138.975,392.51,310.783,358.392,39.4685,51.6216,92.2714,54.0458,150.16,174.74
2021-08-19,143.97,288.743,159.388,135.189,355.12,19.7605,224.49,148.673,171.85,225.506,140.613,402.444,312.097,354.783,38.8872,50.0461,89.9725,54.3912,152.689,173.25
2021-08-20,145.42,296.116,159.998,136.933,359.37,20.774,226.753,149.085,172.683,225.302,140.711,404.163,318.211,352.48,39.0629,50.0548,89.9814,54.1798,152.14,175.12
2021-08-23,146.917,296.4,163.294,139.535,363.35,21.9144,235.433,150.991,171.928,228.019,139.982,400.061,316.769,358.452,39.5845,52.1147,92.2998,53.989,151.669,177.66
2021-08-24,146.83,294.438,165.289,140.752,365.51,21.7494,236.163,151.935,169.791,228.114,138.857,398.236,314.031,359.219,40.1362,52.5416,93.359,53.5769,149.788,178.47
2021-08-25,145.588,293.841,164.959,141.566,368.39,22.169,237.067,155.069,168.672,226.503,138.353,394.782,313.029,356.558,40.7845,52.6369,93.9979,53.6347,149.121,178.31
2021-08-26,144.78,290.988,165.8,140.929,364.38,22.0242,233.72,155.855,167.761,224.49,138.107,392.065,310.713,350.357,40.6784,51.924,92.7669,53.1277,148.571,176.56
2021-08-27,145.826,291.604,167.482,143.484,372.63,22.5912,237.307,157.102,167.398,226.6,138.009,393.858,312.548,353.208,41.1133,52.9306,94.1227,53.2334,148.875,180.14
2021-08-30,150.278,295.376,171.079,144.068,380.66,22.6432,243.637,154.597,168.113,225.184,138.61,393.421,316.16,350.546,40.3101,52.352,93.8837,53.7404,149.885,179.98
2021-08-31,149.007,293.714,173.54,144.175,379.38,22.3449,245.24,154.125,167.594,223.114,138.077,391.513,315.258,343.777,40.3975,51.7441,92.3377,53.8647,150.268,181.3
2021-09-01,149.676,293.666,173.95,144.692,382.05,22.4007,244.697,153.899,168.192,224.108,139.488,392.538,314.403,347.097,39.8565,51.0323,91.3263,54.2278,151.719,183.48
2021-09-02,150.792,293.002,173.156,142.769,375.28,22.3559,244.13,154.617,169.339,218.327,139.596,398.521,318.378,338.863,39.8948,52.2762,93.2351,54.3042,151.836,181.86
2021-09-03,151.422,292.993,173.902,143.221,376.26,22.8018,244.523,153.683,169.447,219.224,139.696,397.715,320.91,337.816,39.9232,52.0758,93.0254,54.2669,151.973,181.0
2021-09-07,153.769,292.053,175.464,143.76,382.18,22.6212,250.973,153.418,166.819,220.348,139.172,396.205,319.555,342.273,40.1864,51.7733,92.6148,53.252,149.493,184.34
2021-09-08,152.211,292.082,176.275,143.172,377.57,22.2989,251.29,152.731,166.408,223.104,140.228,390.685,322.107,348.553,39.6619,51.2978,91.9759,53.9693,151.611,185.15
2021-09-09,151.195,289.212,174.208,143.022,378.0,22.137,251.62,153.399,162.701,221.539,139.636,389.907,322.293,348.921,39.8074,51.3367,91.6033,53.4341,150.65,185.91
2021-09-10,146.189,287.708,173.458,140.368,378.69,22.4377,245.423,151.64,161.632,219.026,139.774,381.228,322.47,344.933,39.165,51.2317,91.6696,53.1942,150.395,184.12
2021-09-13,146.76,288.958,172.858,141.818,376.51,22.112,247.667,154.037,160.504,218.765,141.273,391.236,325.876,345.353,39.8171,52.5513,93.4839,53.6347,150.679,184.98
2021-09-14,145.35,291.674,172.5,142.029,376.53,22.2019,248.163,151.355,159.542,217.201,141.027,389.375,323.608,343.349,38.7467,51.8015,91.7945,53.6728,150.091,182.4
2021-09-15,146.247,296.565,173.79,143.908,373.92,22.3009,251.943,152.397,160.13,217.962,140.741,394.068,323.854,342.302,39.0394,53.5481,93.7414,53.8569,150.935,184.41
2021-09-16,146.01,296.958,174.412,143.091,373.06,22.2019,252.33,152.328,159.935,218.47,139.754,393.421,326.778,343.857,39.3399,52.9782,92.8625,53.346,150.493,183.34
2021-09-17,143.34,291.75,173.126,140.292,364.72,21.8604,253.163,151.945,159.494,215.95,139.972,396.555,326.082,340.617,39.389,52.352,92.328,52.469,149.111,183.47
2021-09-20,140.276,286.332,167.786,138.218,355.7,21.0744,243.39,147.386,158.572,214.289,138.571,389.528,321.753,337.288,38.0377,50.9564,90.4387,52.102,148.601,178.61
2021-09-21,140.76,286.82,167.182,138.531,357.48,21.2074,246.46,147.405,159.278,214.406,138.788,389.186,324.669,334.986,38.0574,50.9098,90.5061,52.0932,148.532,171.17
2021-09-22,143.133,290.501,169.002,139.777,343.21,21.9014,250.647,150.245,158.69,216.926,139.262,385.748,326.337,340.986,39.0394,52.3997,93.1678,52.1695,148.993,173.65
2021-09-23,144.1,291.448,170.8,140.706,345.96,22.4416,251.213,155.314,159.602,222.34,139.824,385.111,326.317,351.563,40.5459,54.1735,95.4775,52.0835,149.111,176.25
2021-09-24,144.189,291.243,171.276,141.702,352.96,22.0412,258.13,157.093,159.111,225.525,139.212,384.219,327.848,355.62,40.9838,54.6578,95.9934,51.9385,149.179,176.0
2021-09-27,142.671,286.203,170.29,140.562,353.58,21.6208,263.787,160.904,157.964,223.602,137.377,382.511,331.656,354.244,42.0738,56.2809,98.2485,51.6685,147.738,178.26
2021-09-28,139.26,275.85,165.798,135.339,340.65,20.6612,259.187,160.04,157.611,219.652,136.331,376.233,324.275,348.692,41.9756,56.8693,98.629,50.7339,146.13,174.52
2021-09-29,140.167,276.319,165.056,133.869,339.61,20.4804,260.437,159.912,158.777,220.748,137.733,377.922,327.308,350.686,41.8882,56.8314,98.5995,51.0421,147.337,172.68
2021-09-30,138.857,274.296,164.252,133.193,339.39,20.6781,258.493,157.731,156.346,216.926,135.572,368.795,318.889,345.213,41.2852,55.8258,96.803,50.5695,145.503,169.17
2021-10-01,139.991,281.271,164.163,136.049,343.01,20.7041,258.407,161.042,155.345,224.442,135.364,370.391,320.439,357.634,41.898,57.8282,99.5549,51.0999,146.032,176.01
2021-10-04,136.551,275.451,159.489,133.177,326.23,19.6977,260.51,160.875,154.129,218.864,134.585,365.271,317.151,341.764,42.1505,58.578,99.9161,51.0715,145.307,173.46
2021-10-05,138.472,280.951,161.05,135.532,332.96,20.4145,260.197,163.508,154.482,218.423,135.118,371.332,320.066,340.787,43.0068,58.4827,101.009,51.1586,146.17,174.61
2021-10-06,139.349,285.178,163.1,137.068,333.64,20.6622,260.917,163.842,154.806,220.581,136.923,372.11,320.929,346.219,43.0265,57.4109,100.121,51.7654,149.905,175.48
2021-10-07,140.622,286.869,165.122,138.722,329.22,21.0366,264.537,164.893,156.189,224.518,138.018,381.966,327.838,351.852,42.9095,57.5723,100.833,51.9288,151.287,177.71
2021-10-08,140.237,286.869,164.431,139.281,330.05,20.793,261.83,165.011,155.787,224.257,137.446,385.52,324.786,352.889,43.1236,59.0136,103.105,52.1608,150.943,176.74
2021-10-11,140.147,286.263,162.315,138.412,325.45,20.6572,263.98,161.543,155.13,219.224,138.018,382.243,327.348,345.133,42.5786,58.4262,102.228,52.2664,151.15,173.52
2021-10-12,138.867,284.962,162.366,135.956,323.77,20.6332,268.573,160.295,152.649,218.197,137.811,380.592,328.152,343.329,42.3449,58.1218,102.248,52.2664,151.816,173.13
2021-10-13,138.277,288.292,164.214,137.085,324.54,20.9008,270.36,156.071,154.11,216.642,138.127,380.886,328.623,340.358,41.9559,57.9604,102.852,52.2763,152.836,172.96
2021-10-14,141.083,294.564,164.993,140.641,328.53,21.7065,272.773,158.468,155.003,219.282,139.696,396.748,334.217,342.571,43.8336,58.8435,103.827,52.6324,154.071,174.41
2021-10-15,142.15,295.97,170.451,140.858,324.76,21.8224,281.01,161.514,156.149,224.949,140.05,404.03,340.409,353.926,45.0974,59.4037,104.588,52.5073,153.631,176.46
2021-10-18,143.824,298.981,172.337,142.262,335.34,22.1819,290.037,161.454,155.012,224.616,138.038,400.773,344.874,356.348,45.0101,59.3745,104.539,51.9866,152.934,171.14
2021-10-19,145.982,299.897,172.208,142.719,339.99,22.2499,288.09,163.42,158.63,227.411,136.4,400.545,347.769,359.996,45.2045,60.2672,106.578,52.1892,154.886,171.18
2021-10-20,146.476,299.095,170.753,141.256,340.78,22.0632,288.6,165.61,158.543,225.361,136.943,410.66,347.996,354.693,45.7976,60.5989,107.983,52.6521,156.052,170.55
2021-10-21,146.692,302.35,171.751,141.373,341.88,22.6512,298.0,164.314,158.179,224.228,135.956,417.44,354.207,354.135,45.5453,59.4989,106.617,52.382,153.993,171.34
2021-10-22,145.914,300.795,166.778,137.069,324.61,22.6851,303.227,166.524,158.483,225.184,137.417,423.936,355.531,356.578,46.2651,59.9063,107.631,52.4789,154.758,169.42
2021-10-25,145.864,299.799,166.018,136.95,328.69,23.1245,341.62,165.708,158.837,227.765,137.436,424.25,360.655,358.76,46.2062,61.0743,108.636,52.2664,154.032,172.01
2021-10-26,146.536,301.714,168.804,138.805,315.81,24.6732,339.477,166.16,160.454,225.752,139.39,429.101,358.652,355.242,46.6442,62.4885,108.88,52.4974,155.914,172.04
2021-10-27,146.07,314.422,169.624,145.689,312.22,24.4077,345.953,162.692,158.503,210.135,138.393,428.022,361.695,333.77,45.7495,60.8653,106.939,53.5094,155.375,169.55
2021-10-28,149.736,315.574,172.329,145.322,316.92,24.8968,359.013,165.139,157.65,204.351,139.222,429.861,360.959,331.088,46.4693,61.0354,107.944,54.0114,156.356,169.68
2021-10-29,147.006,322.644,168.622,147.511,323.57,25.522,371.333,164.696,157.679,206.239,139.528,434.611,361.125,333.57,46.4693,61.1881,109.241,54.3286,156.336,169.07
2021-11-01,146.179,320.458,165.906,142.978,329.98,25.7814,402.863,164.608,157.816,206.911,139.182,428.596,356.012,332.104,46.5371,62.2891,109.28,54.1368,156.003,170.19
2021-11-02,147.225,324.11,165.638,144.906,328.08,26.3547,390.667,165.247,160.297,203.667,140.573,426.654,356.807,326.572,46.5666,61.5198,108.616,54.0682,157.434,169.83
2021-11-03,148.675,324.961,169.2,146.069,331.62,26.5505,404.62,165.306,159.788,202.652,141.54,431.649,358.437,327.509,47.0429,60.6747,107.837,54.2523,158.944,170.08
2021-11-04,148.149,327.343,173.85,147.732,335.85,29.7477,409.97,163.144,159.346,203.316,141.797,431.117,361.558,333.48,46.0314,61.1308,108.304,54.5498,158.953,170.28
2021-11-05,148.684,326.972,175.95,148.314,341.13,29.6989,407.363,162.908,158.209,211.005,142.507,430.213,357.877,346.759,45.6818,61.7104,109.484,54.7828,160.591,175.63
2021-11-08,147.854,327.871,174.449,148.493,338.62,30.7493,387.647,163.881,157.669,214.72,141.441,436.644,358.064,347.635,46.0412,62.3737,109.875,54.2905,157.14,176.87
2021-11-09,148.218,326.865,178.812,148.38,335.37,30.6024,341.167,162.643,157.317,207.81,141.865,438.267,360.065,342.641,45.5933,62.9815,110.685,54.4441,158.179,175.11
2021-11-10,145.37,321.854,174.103,145.367,327.64,29.4063,355.983,162.486,159.024,210.294,143.266,434.07,358.054,355.85,45.9342,61.7406,108.929,54.6662,158.699,174.45
2021-11-11,145.32,323.439,173.625,145.24,327.74,30.3357,354.503,162.476,157.856,205.28,142.852,431.694,357.131,352.281,46.1876,61.8563,108.938,54.6849,157.385,162.11
2021-11-12,147.412,327.617,176.258,148.141,340.89,30.3357,344.473,161.759,159.739,206.911,143.01,433.215,361.989,361.382,45.6228,61.3846,108.997,54.5596,157.346,159.63
2021-11-15,147.421,326.982,177.284,147.915,347.56,29.9712,337.797,161.464,158.297,207.117,143.829,425.475,360.478,359.258,45.7594,61.9137,111.474,54.5693,158.464,158.43
2021-11-16,148.407,330.322,177.035,147.341,342.96,30.1489,351.577,160.295,157.474,209.922,143.622,424.372,381.125,367.413,45.7878,62.539,111.913,54.1838,157.984,158.83
2021-11-17,150.852,330.548,177.45,147.512,340.77,29.2083,363.003,159.44,158.072,200.051,143.533,423.736,383.568,357.076,45.2339,61.8563,111.406,53.8862,158.041,157.33
2021-11-18,155.158,332.646,184.803,149.297,338.69,31.6187,365.46,158.065,157.208,198.362,143.552,424.23,394.266,346.19,45.0493,61.1833,110.469,53.4037,158.091,155.58
2021-11-19,157.789,334.433,183.829,148.388,345.3,32.9259,379.02,155.992,157.689,195.947,143.266,415.295,397.023,337.736,44.1548,58.3552,108.021,53.1337,158.472,154.0
2021-11-22,158.251,331.24,178.628,145.773,341.01,31.8994,385.623,159.323,155.611,190.799,144.223,412.968,397.121,319.435,45.0101,59.1634,109.952,53.4615,158.796,154.16
2021-11-23,158.627,329.141,179.002,145.256,337.25,31.6897,369.677,163.134,156.581,193.641,145.822,422.028,396.709,327.08,46.1963,60.7214,112.255,53.8569,159.866,151.03
2021-11-24,159.149,329.366,179.02,145.592,341.06,32.6153,372.0,161.857,156.139,198.283,145.063,424.885,400.34,338.016,46.3231,61.0579,113.113,53.4223,158.405,151.34
2021-11-26,154.111,321.347,175.228,141.67,333.12,31.4468,360.64,156.984,155.12,192.823,143.898,415.206,391.193,322.285,44.5044,58.9125,110.528,51.785,155.886,148.11
2021-11-29,157.493,328.124,178.079,145.005,338.03,33.3163,378.997,156.297,155.659,191.493,145.407,426.615,395.198,321.129,44.3393,59.2403,110.86,52.6042,158.787,147.81
2021-11-30,162.459,322.235,175.354,141.384,324.46,32.6173,381.587,153.968,151.943,189.04,141.077,419.274,389.172,313.084,43.2503,57.5569,108.948,50.9432,154.572,144.9
2021-12-01,161.937,321.736,172.186,140.542,310.6,31.3832,365.0,153.065,154.031,185.512,142.852,419.387,390.595,304.502,42.6375,57.5081,108.207,50.7974,154.943,142.15
2021-12-02,160.942,321.161,171.868,142.45,310.39,32.0733,361.533,156.277,153.07,193.447,143.691,420.973,397.759,318.337,43.869,58.9417,111.132,51.5451,156.434,147.2
2021-12-03,159.051,314.841,169.49,141.489,306.84,30.6424,338.323,153.448,155.297,191.521,146.256,425.467,397.798,320.231,42.8723,58.5663,110.431,52.0013,160.414,146.22
2021-12-06,162.479,317.948,171.368,142.639,317.87,29.9872,336.337,155.265,158.767,197.725,148.465,435.685,405.502,331.386,43.1453,59.2306,112.157,53.3323,162.081,150.37
2021-12-07,168.235,326.454,176.164,146.738,322.81,32.3726,350.583,157.594,159.181,202.3,148.081,440.063,405.963,337.537,43.6922,59.8937,113.816,53.624,161.894,150.81
2021-12-08,172.068,326.503,176.158,147.651,330.56,31.7736,356.32,155.786,160.13,203.883,148.732,443.976,401.155,340.348,43.155,60.0668,114.333,53.4194,162.178,153.34
2021-12-09,171.557,324.678,174.171,147.105,329.82,30.4395,334.6,155.55,161.652,206.229,149.61,448.19,401.243,342.511,43.4782,60.2215,114.03,53.2834,161.974,152.94
2021-12-10,176.365,333.878,172.212,147.467,329.75,30.1479,339.01,154.931,161.249,208.184,151.701,452.845,405.208,347.885,43.5066,60.6056,114.224,54.6623,164.57,152.71
2021-12-13,172.72,330.821,169.568,145.299,334.49,28.114,322.137,153.084,164.142,205.866,153.852,452.76,395.296,343.299,42.5884,59.2782,111.855,56.1,165.385,150.43
2021-12-14,171.329,320.038,169.092,143.388,333.74,28.29,319.503,154.263,165.927,204.849,154.414,454.015,392.332,338.564,43.1256,59.1916,112.177,56.1391,164.973,149.1
2021-12-15,176.216,326.191,173.315,145.912,341.66,30.4087,325.33,153.104,166.76,207.127,155.017,468.138,397.798,344.335,42.94,58.932,111.543,56.3917,167.101,150.4
2021-12-16,169.302,316.688,168.871,143.923,334.9,28.3398,308.973,155.501,168.584,209.129,157.206,466.704,389.722,350.865,43.9761,59.0283,112.586,56.9642,167.345,148.75
2021-12-17,168.195,315.613,170.017,141.213,333.79,27.7545,310.857,151.964,163.926,206.707,153.645,461.26,378.456,347.277,42.881,57.7397,109.651,56.0706,163.915,148.76
2021-12-20,166.825,311.822,167.079,141.096,325.45,27.6726,299.98,149.223,163.456,203.637,154.03,458.05,379.84,335.055,42.1779,56.9023,109.699,55.8867,165.002,146.47
2021-12-21,170.021,319.011,170.417,142.954,334.2,29.0267,312.843,151.316,162.925,210.115,153.932,461.345,380.89,348.692,43.1845,58.1918,111.455,56.1099,164.522,151.05
2021-12-22,172.62,324.774,171.037,145.886,330.45,29.3513,336.29,151.905,163.632,212.637,155.461,467.898,385.934,355.401,43.2729,58.6626,112.089,56.5081,165.542,151.88
2021-12-23,173.25,326.231,171.068,146.386,335.24,29.5909,355.667,152.445,163.946,211.328,156.22,469.085,387.328,358.482,43.4094,58.6917,112.362,56.5474,165.356,153.63
2021-12-27,177.234,333.79,169.67,147.371,346.18,30.894,364.647,153.32,165.329,212.317,158.045,472.989,394.177,358.212,43.6245,59.5282,114.664,56.9642,167.002,152.8
2021-12-28,176.206,332.626,170.661,146.157,346.22,30.2718,362.823,153.782,165.986,212.725,158.903,476.246,396.248,358.68,43.6834,59.3365,114.44,57.1884,167.865,155.2
2021-12-29,176.295,333.302,169.201,146.126,342.94,29.9512,362.063,153.713,167.163,212.844,160.216,478.743,400.761,359.189,43.6147,58.8172,113.845,57.2559,168.463,154.87
2021-12-30,175.133,330.743,168.644,145.671,344.36,29.5369,356.78,153.634,167.898,212.548,158.835,477.65,399.879,358.89,43.5164,58.47,113.347,57.0905,168.169,155.93
2021-12-31,174.514,327.822,166.717,144.329,336.35,29.3623,352.26,153.507,166.692,211.417,159.613,475.487,404.825,357.226,43.4782,58.8551,113.269,57.5083,169.179,154.89
2022-01-03,178.878,326.288,170.404,144.468,338.54,30.0711,399.927,156.758,167.153,216.019,158.963,475.621,398.612,368.789,45.1289,61.1152,115.113,57.5965,168.473,156.76
2022-01-04,176.613,320.692,167.522,143.878,336.53,29.2413,383.197,162.692,166.702,217.025,159.505,464.841,402.706,373.205,46.8975,63.4142,117.209,58.5575,168.718,155.73
2022-01-05,171.912,308.386,164.357,137.278,324.17,27.5577,362.707,159.716,167.809,214.621,160.235,463.701,397.249,371.719,46.1059,64.203,117.97,59.0431,169.286,155.19
2022-01-06,169.042,305.942,163.254,137.251,332.46,28.131,354.9,161.415,167.241,214.377,158.893,444.718,395.806,368.331,47.035,65.7133,118.976,58.7328,169.326,156.9
2022-01-07,169.212,306.1,162.554,136.523,331.79,27.2014,342.32,163.017,169.496,211.66,158.805,434.258,383.952,367.981,48.0612,66.2521,120.681,58.5967,169.541,157.83
2022-01-10,169.232,306.324,161.486,138.169,328.07,27.3543,352.707,163.174,168.662,206.796,156.634,440.32,377.955,362.27,47.8167,65.8572,120.76,58.6935,169.63,156.6
2022-01-11,172.068,307.018,165.362,139.231,334.37,27.7705,354.8,163.341,166.869,209.139,154.819,444.11,377.18,364.632,48.0907,68.6278,123.521,58.7132,169.55,157.89
2022-01-12,172.511,310.221,165.207,140.919,333.26,27.9522,368.74,164.264,165.446,210.437,155.165,448.573,379.84,365.649,47.748,68.4256,122.906,58.8003,169.366,157.8
2022-01-13,169.232,297.093,161.214,138.087,326.48,26.5305,343.853,164.058,164.436,209.746,154.454,442.618,377.484,367.852,47.6507,67.9354,122.388,59.1497,169.64,155.44
2022-01-14,170.101,302.36,162.138,138.976,331.9,26.8967,349.87,153.978,163.543,209.424,155.934,443.813,362.872,370.453,46.82,69.1277,124.476,59.6263,171.061,151.94
2022-01-18,166.875,295.004,158.918,135.507,318.15,25.8604,343.503,147.523,162.818,210.437,152.935,436.519,357.72,364.642,45.2075,70.2917,124.885,59.1497,169.423,152.27
2022-01-19,163.376,295.657,156.299,134.628,319.59,25.0256,331.883,145.235,162.317,209.433,158.075,437.973,350.86,359.1,45.3832,70.32,124.427,59.2476,170.65,150.11
2022-01-20,161.681,293.979,151.668,132.827,316.56,24.1099,332.09,143.997,161.024,209.11,158.933,438.422,340.998,362.359,44.7086,70.4746,123.989,59.0048,169.403,147.62
2022-01-21,159.611,288.547,142.643,129.881,303.17,23.3352,314.633,141.481,160.651,200.901,159.535,436.691,340.537,353.477,43.8975,69.4166,122.495,58.7132,169.679,137.38
2022-01-24,158.831,288.88,144.544,130.332,308.71,23.3332,310.0,141.353,158.797,196.915,158.242,437.736,354.883,347.845,43.5361,70.0127,122.759,58.2376,168.816,137.46
2022-01-25,157.039,281.193,139.986,126.476,300.15,22.2869,306.133,142.897,163.338,197.062,156.516,432.588,350.174,337.228,44.3963,72.0705,127.977,58.1015,166.875,136.51
2022-01-26,156.951,289.212,138.872,128.766,294.63,22.7339,312.47,144.252,164.073,200.843,155.155,434.099,348.515,343.099,44.8559,71.3402,128.075,57.8872,165.11,133.6
2022-01-27,156.488,292.26,139.638,128.539,294.64,21.9074,276.367,141.707,166.221,201.118,156.111,437.099,347.682,348.941,44.4356,72.2533,130.66,57.9361,164.954,135.42
2022-01-28,167.396,300.464,143.978,132.869,301.71,22.8018,282.117,142.975,167.388,222.428,157.454,441.315,357.543,380.781,44.8264,72.408,126.066,59.0919,168.169,138.63
2022-01-31,171.772,303.12,149.574,134.815,313.26,24.4455,312.24,144.92,167.878,220.641,157.404,447.489,357.975,384.628,45.0907,73.0615,126.768,59.2573,169.002,142.97
2022-02-01,171.605,300.952,151.194,137.147,319.0,24.5973,310.417,147.405,166.505,226.68,156.713,443.547,359.653,390.291,45.8723,77.746,130.105,58.8198,167.845,144.49
2022-02-02,172.818,305.532,150.612,147.465,323.0,25.2003,301.887,146.227,168.349,229.67,159.515,454.309,364.56,394.957,45.8232,77.5438,130.699,59.4218,170.894,142.62
2022-02-03,169.931,293.636,138.846,142.574,237.76,23.9083,297.047,145.019,168.339,225.878,161.024,462.826,355.855,388.308,45.3734,76.6394,129.538,59.8396,170.797,140.03
2022-02-04,169.642,298.207,157.64,142.775,237.09,24.2789,307.773,148.781,167.241,222.809,158.469,457.519,350.84,380.472,47.1814,78.3033,131.157,59.2084,167.992,142.02
